"svspp","stocks","biomass","treatment","year","total","ztotal"
"36","unit","yes","NYY","1976","0",NA
"36","unit","yes","NYY","1977","0",NA
"36","unit","yes","NYY","1978",NA,NA
"36","unit","yes","NYY","1979","0",NA
"36","unit","yes","NYY","1980","0",NA
"36","unit","yes","NYY","1981",NA,NA
"36","unit","yes","NYY","1982","0",NA
"36","unit","yes","NYY","1983","0",NA
"36","unit","yes","NYY","1984","0",NA
"36","unit","yes","NYY","1985","0",NA
"36","unit","yes","NYY","1986","93885.2140413266","93885.2140413266"
"36","unit","yes","NYY","1987","23961.5856624056","23961.5856624056"
"36","unit","yes","NYY","1988","0",NA
"36","unit","yes","NYY","1989","10548.5456285892","10548.5456285892"
"36","unit","yes","NYY","1990","15584.0420814512","15584.0420814512"
"36","unit","yes","NYY","1991","0",NA
"36","unit","yes","NYY","1992","81189.5893707402","81189.5893707402"
"36","unit","yes","NYY","1993","53165.5698330468","53165.5698330468"
"36","unit","yes","NYY","1994","0",NA
"36","unit","yes","NYY","1995","0",NA
"36","unit","yes","NYY","1996","0",NA
"36","unit","yes","NYY","1997","34719.547351278","34719.547351278"
"36","unit","yes","NYY","1998","0",NA
"36","unit","yes","NYY","1999","0",NA
"36","unit","yes","NYY","2000","0",NA
"36","unit","yes","NYY","2001","0",NA
"36","unit","yes","NYY","2002","3532.24050686","3532.24050686"
"36","unit","yes","NYY","2003","0",NA
"36","unit","yes","NYY","2004","0",NA
"36","unit","yes","NYY","2005","0",NA
"36","unit","yes","NYY","2006","0",NA
"36","unit","yes","NYY","2007","0",NA
"36","unit","yes","NYY","2008","191.003570138474","191.003570138474"
"36","unit","yes","NYY","2009","0",NA
"36","unit","yes","NYY","2010","0",NA
"36","unit","yes","NYY","2011","0",NA
"36","unit","yes","NYY","2012","15263.4258075815","15263.4258075815"
"36","unit","yes","NYY","2013","221191.157862728","221191.157862728"
"36","unit","yes","NYY","2014",NA,NA
"36","unit","yes","NYY","2015","0",NA
"36","unit","yes","NYY","2016","0",NA
"36","unit","yes","NYY","2017","39818.304134717","39818.304134717"
"36","unit","yes","NYY","2018","0",NA
"36","unit","yes","YYY","1976","0",NA
"36","unit","yes","YYY","1977","0",NA
"36","unit","yes","YYY","1978","0",NA
"36","unit","yes","YYY","1979","0",NA
"36","unit","yes","YYY","1980","0",NA
"36","unit","yes","YYY","1981","0",NA
"36","unit","yes","YYY","1982","0",NA
"36","unit","yes","YYY","1983","0",NA
"36","unit","yes","YYY","1984","0",NA
"36","unit","yes","YYY","1985","0",NA
"36","unit","yes","YYY","1986","107924.13155191","107924.13155191"
"36","unit","yes","YYY","1987","27630.9451913094","27630.9451913094"
"36","unit","yes","YYY","1988","0",NA
"36","unit","yes","YYY","1989","12110.2282025385","12110.2282025385"
"36","unit","yes","YYY","1990","17896.5586137775","17896.5586137775"
"36","unit","yes","YYY","1991","0",NA
"36","unit","yes","YYY","1992","93400.944187464","93400.944187464"
"36","unit","yes","YYY","1993","61130.5588039806","61130.5588039806"
"36","unit","yes","YYY","1994","0",NA
"36","unit","yes","YYY","1995","0",NA
"36","unit","yes","YYY","1996","0",NA
"36","unit","yes","YYY","1997","39863.845920573","39863.845920573"
"36","unit","yes","YYY","1998","0",NA
"36","unit","yes","YYY","1999","0",NA
"36","unit","yes","YYY","2000","0",NA
"36","unit","yes","YYY","2001","0",NA
"36","unit","yes","YYY","2002","4074.81823332646","4074.81823332646"
"36","unit","yes","YYY","2003","0",NA
"36","unit","yes","YYY","2004","0",NA
"36","unit","yes","YYY","2005","0",NA
"36","unit","yes","YYY","2006","0",NA
"36","unit","yes","YYY","2007","0",NA
"36","unit","yes","YYY","2008","220.351127760922","220.351127760922"
"36","unit","yes","YYY","2009","0",NA
"36","unit","yes","YYY","2010","0",NA
"36","unit","yes","YYY","2011","0",NA
"36","unit","yes","YYY","2012","17553.4282697536","17553.4282697536"
"36","unit","yes","YYY","2013","254095.321788046","254095.321788046"
"36","unit","yes","YYY","2014","0",NA
"36","unit","yes","YYY","2015","0",NA
"36","unit","yes","YYY","2016","0",NA
"36","unit","yes","YYY","2017","45786.0698638582","45786.0698638582"
"36","unit","yes","YYY","2018","0",NA
"36","unit","yes","NYN","1976","5235.54098230893","5235.54098230893"
"36","unit","yes","NYN","1977","0",NA
"36","unit","yes","NYN","1978",NA,NA
"36","unit","yes","NYN","1979","8319.00317982286","8319.00317982286"
"36","unit","yes","NYN","1980","8795.1199533929","8795.1199533929"
"36","unit","yes","NYN","1981",NA,NA
"36","unit","yes","NYN","1982","6284.55097065728","6284.55097065728"
"36","unit","yes","NYN","1983","1205.15794134128","1205.15794134128"
"36","unit","yes","NYN","1984","25879.9254446054","25879.9254446054"
"36","unit","yes","NYN","1985","4175.47374727996","4175.47374727996"
"36","unit","yes","NYN","1986","2681056.06983209","2681056.06983209"
"36","unit","yes","NYN","1987","108103.615315391","108103.615315391"
"36","unit","yes","NYN","1988","872239.095282723","872239.095282723"
"36","unit","yes","NYN","1989","99536.7819925654","99536.7819925654"
"36","unit","yes","NYN","1990","33850.112368383","33850.112368383"
"36","unit","yes","NYN","1991","28504.1893520425","28504.1893520425"
"36","unit","yes","NYN","1992","265931.152887107","265931.152887107"
"36","unit","yes","NYN","1993","90802.5819501724","90802.5819501724"
"36","unit","yes","NYN","1994","84753.1314184507","84753.1314184507"
"36","unit","yes","NYN","1995","47189.6952075356","47189.6952075356"
"36","unit","yes","NYN","1996","15617.1949716221","15617.1949716221"
"36","unit","yes","NYN","1997","249264.50462114","249264.50462114"
"36","unit","yes","NYN","1998","7319.07890510676","7319.07890510676"
"36","unit","yes","NYN","1999","985095.097216279","985095.097216279"
"36","unit","yes","NYN","2000","18740.9024230787","18740.9024230787"
"36","unit","yes","NYN","2001","29624.7857419063","29624.7857419063"
"36","unit","yes","NYN","2002","116191.238573575","116191.238573575"
"36","unit","yes","NYN","2003","9556.77326410266","9556.77326410266"
"36","unit","yes","NYN","2004","16544.4386187601","16544.4386187601"
"36","unit","yes","NYN","2005","7415.8095130908","7415.8095130908"
"36","unit","yes","NYN","2006","2042.14866551116","2042.14866551116"
"36","unit","yes","NYN","2007","150200.336836439","150200.336836439"
"36","unit","yes","NYN","2008","336997.165338192","336997.165338192"
"36","unit","yes","NYN","2009","11608495.8221492","11608495.8221492"
"36","unit","yes","NYN","2010","778473.524067185","778473.524067185"
"36","unit","yes","NYN","2011","0",NA
"36","unit","yes","NYN","2012","101844.26638059","101844.26638059"
"36","unit","yes","NYN","2013","1044386.96317151","1044386.96317151"
"36","unit","yes","NYN","2014",NA,NA
"36","unit","yes","NYN","2015","804041.525773543","804041.525773543"
"36","unit","yes","NYN","2016","373506.786395515","373506.786395515"
"36","unit","yes","NYN","2017","503139.186916912","503139.186916912"
"36","unit","yes","NYN","2018","16245.525521274","16245.525521274"
"36","unit","yes","YYN","1976","5589.37927437557","5589.37927437557"
"36","unit","yes","YYN","1977","0",NA
"36","unit","yes","YYN","1978","6796.91112646146","6796.91112646146"
"36","unit","yes","YYN","1979","8330.93738085813","8330.93738085813"
"36","unit","yes","YYN","1980","10104.7671304647","10104.7671304647"
"36","unit","yes","YYN","1981","23176.5519750699","23176.5519750699"
"36","unit","yes","YYN","1982","7218.16754505029","7218.16754505029"
"36","unit","yes","YYN","1983","1385.17193022155","1385.17193022155"
"36","unit","yes","YYN","1984","29742.0976455127","29742.0976455127"
"36","unit","yes","YYN","1985","4794.42698223277","4794.42698223277"
"36","unit","yes","YYN","1986","3080985.74578269","3080985.74578269"
"36","unit","yes","YYN","1987","124658.071959254","124658.071959254"
"36","unit","yes","YYN","1988","784821.017944309","784821.017944309"
"36","unit","yes","YYN","1989","113368.998989124","113368.998989124"
"36","unit","yes","YYN","1990","38361.5702707588","38361.5702707588"
"36","unit","yes","YYN","1991","32816.2465776294","32816.2465776294"
"36","unit","yes","YYN","1992","305060.58319213","305060.58319213"
"36","unit","yes","YYN","1993","102854.60840991","102854.60840991"
"36","unit","yes","YYN","1994","97770.2432850046","97770.2432850046"
"36","unit","yes","YYN","1995","51492.5107098629","51492.5107098629"
"36","unit","yes","YYN","1996","18017.4938702717","18017.4938702717"
"36","unit","yes","YYN","1997","285923.499850813","285923.499850813"
"36","unit","yes","YYN","1998","7178.21918201648","7178.21918201648"
"36","unit","yes","YYN","1999","1132570.29270413","1132570.29270413"
"36","unit","yes","YYN","2000","18721.7633590837","18721.7633590837"
"36","unit","yes","YYN","2001","34175.3365408299","34175.3365408299"
"36","unit","yes","YYN","2002","124273.61070071","124273.61070071"
"36","unit","yes","YYN","2003","9727.47693541831","9727.47693541831"
"36","unit","yes","YYN","2004","16709.4187774325","16709.4187774325"
"36","unit","yes","YYN","2005","8529.90727855767","8529.90727855767"
"36","unit","yes","YYN","2006","2161.03936001885","2161.03936001885"
"36","unit","yes","YYN","2007","172493.154195935","172493.154195935"
"36","unit","yes","YYN","2008","398207.501662759","398207.501662759"
"36","unit","yes","YYN","2009","13329972.6864872","13329972.6864872"
"36","unit","yes","YYN","2010","895635.722462643","895635.722462643"
"36","unit","yes","YYN","2011","0",NA
"36","unit","yes","YYN","2012","117124.166431194","117124.166431194"
"36","unit","yes","YYN","2013","1199748.86899862","1199748.86899862"
"36","unit","yes","YYN","2014","0",NA
"36","unit","yes","YYN","2015","926637.681886167","926637.681886167"
"36","unit","yes","YYN","2016","336969.482896688","336969.482896688"
"36","unit","yes","YYN","2017","608315.687581551","608315.687581551"
"36","unit","yes","YYN","2018","18625.4466305314","18625.4466305314"
"36","unit","yes","NNY","1976","0",NA
"36","unit","yes","NNY","1977","0",NA
"36","unit","yes","NNY","1978",NA,NA
"36","unit","yes","NNY","1979",NA,NA
"36","unit","yes","NNY","1980","36646.3331391371","36646.3331391371"
"36","unit","yes","NNY","1981",NA,NA
"36","unit","yes","NNY","1982","0",NA
"36","unit","yes","NNY","1983","0",NA
"36","unit","yes","NNY","1984","0",NA
"36","unit","yes","NNY","1985","0",NA
"36","unit","yes","NNY","1986","178141.175360466","178141.175360466"
"36","unit","yes","NNY","1987","53027.4144244951","53027.4144244951"
"36","unit","yes","NNY","1988","0",NA
"36","unit","yes","NNY","1989","10548.5456285892","10548.5456285892"
"36","unit","yes","NNY","1990","15584.0420814512","15584.0420814512"
"36","unit","yes","NNY","1991","0",NA
"36","unit","yes","NNY","1992","81189.5893707402","81189.5893707402"
"36","unit","yes","NNY","1993","58377.8806009925","58377.8806009925"
"36","unit","yes","NNY","1994","0",NA
"36","unit","yes","NNY","1995","0",NA
"36","unit","yes","NNY","1996","0",NA
"36","unit","yes","NNY","1997","76383.0041728117","76383.0041728117"
"36","unit","yes","NNY","1998","0",NA
"36","unit","yes","NNY","1999","0",NA
"36","unit","yes","NNY","2000","0",NA
"36","unit","yes","NNY","2001","0",NA
"36","unit","yes","NNY","2002","3532.24050686","3532.24050686"
"36","unit","yes","NNY","2003","0",NA
"36","unit","yes","NNY","2004","0",NA
"36","unit","yes","NNY","2005","0",NA
"36","unit","yes","NNY","2006","0",NA
"36","unit","yes","NNY","2007","0",NA
"36","unit","yes","NNY","2008","191.003570138474","191.003570138474"
"36","unit","yes","NNY","2009","0",NA
"36","unit","yes","NNY","2010","0",NA
"36","unit","yes","NNY","2011","0",NA
"36","unit","yes","NNY","2012","15263.4258075815","15263.4258075815"
"36","unit","yes","NNY","2013","241299.444941158","241299.444941158"
"36","unit","yes","NNY","2014",NA,NA
"36","unit","yes","NNY","2015","0",NA
"36","unit","yes","NNY","2016","0",NA
"36","unit","yes","NNY","2017","39818.304134717","39818.304134717"
"36","unit","yes","NNY","2018","0",NA
"36","unit","yes","YNY","1976","0",NA
"36","unit","yes","YNY","1977","0",NA
"36","unit","yes","YNY","1978","0",NA
"36","unit","yes","YNY","1979","0",NA
"36","unit","yes","YNY","1980","42103.1963769363","42103.1963769363"
"36","unit","yes","YNY","1981","25468.7384341427","25468.7384341427"
"36","unit","yes","YNY","1982","0",NA
"36","unit","yes","YNY","1983","0",NA
"36","unit","yes","YNY","1984","0",NA
"36","unit","yes","YNY","1985","0",NA
"36","unit","yes","YNY","1986","204779.121406188","204779.121406188"
"36","unit","yes","YNY","1987","61147.7721985192","61147.7721985192"
"36","unit","yes","YNY","1988","0",NA
"36","unit","yes","YNY","1989","12110.2282025385","12110.2282025385"
"36","unit","yes","YNY","1990","17896.5586137775","17896.5586137775"
"36","unit","yes","YNY","1991","0",NA
"36","unit","yes","YNY","1992","93400.944187464","93400.944187464"
"36","unit","yes","YNY","1993","67123.7508435865","67123.7508435865"
"36","unit","yes","YNY","1994","0",NA
"36","unit","yes","YNY","1995","0",NA
"36","unit","yes","YNY","1996","0",NA
"36","unit","yes","YNY","1997","87700.4610252605","87700.4610252605"
"36","unit","yes","YNY","1998","0",NA
"36","unit","yes","YNY","1999","0",NA
"36","unit","yes","YNY","2000","0",NA
"36","unit","yes","YNY","2001","0",NA
"36","unit","yes","YNY","2002","4074.81823332646","4074.81823332646"
"36","unit","yes","YNY","2003","0",NA
"36","unit","yes","YNY","2004","0",NA
"36","unit","yes","YNY","2005","0",NA
"36","unit","yes","YNY","2006","0",NA
"36","unit","yes","YNY","2007","0",NA
"36","unit","yes","YNY","2008","220.351127760922","220.351127760922"
"36","unit","yes","YNY","2009","0",NA
"36","unit","yes","YNY","2010","0",NA
"36","unit","yes","YNY","2011","0",NA
"36","unit","yes","YNY","2012","17553.4282697536","17553.4282697536"
"36","unit","yes","YNY","2013","277194.89649605","277194.89649605"
"36","unit","yes","YNY","2014","0",NA
"36","unit","yes","YNY","2015","0",NA
"36","unit","yes","YNY","2016","0",NA
"36","unit","yes","YNY","2017","45786.0698638582","45786.0698638582"
"36","unit","yes","YNY","2018","0",NA
"36","unit","yes","NNN","1976","10080.0110945124","10080.0110945124"
"36","unit","yes","NNN","1977","0",NA
"36","unit","yes","NNN","1978",NA,NA
"36","unit","yes","NNN","1979",NA,NA
"36","unit","yes","NNN","1980","36646.3331391371","36646.3331391371"
"36","unit","yes","NNN","1981",NA,NA
"36","unit","yes","NNN","1982","27931.3376473657","27931.3376473657"
"36","unit","yes","NNN","1983","5222.35107914557","5222.35107914557"
"36","unit","yes","NNN","1984","74404.7856532404","74404.7856532404"
"36","unit","yes","NNN","1985","4817.85432378457","4817.85432378457"
"36","unit","yes","NNN","1986","3223457.17595933","3223457.17595933"
"36","unit","yes","NNN","1987","144138.153753855","144138.153753855"
"36","unit","yes","NNN","1988","1837937.74283144","1837937.74283144"
"36","unit","yes","NNN","1989","100398.279619935","100398.279619935"
"36","unit","yes","NNN","1990","36056.502242424","36056.502242424"
"36","unit","yes","NNN","1991","29596.2632465187","29596.2632465187"
"36","unit","yes","NNN","1992","268419.798914057","268419.798914057"
"36","unit","yes","NNN","1993","109203.422794815","109203.422794815"
"36","unit","yes","NNN","1994","91272.6030660238","91272.6030660238"
"36","unit","yes","NNN","1995","97320.1903936263","97320.1903936263"
"36","unit","yes","NNN","1996","1643.91526017075","1643.91526017075"
"36","unit","yes","NNN","1997","275249.075570081","275249.075570081"
"36","unit","yes","NNN","1998","8413.87885198587","8413.87885198587"
"36","unit","yes","NNN","1999","985095.097216279","985095.097216279"
"36","unit","yes","NNN","2000","20079.5383104414","20079.5383104414"
"36","unit","yes","NNN","2001","29624.7857419063","29624.7857419063"
"36","unit","yes","NNN","2002","121481.73370616","121481.73370616"
"36","unit","yes","NNN","2003","9972.38068511127","9972.38068511127"
"36","unit","yes","NNN","2004","8897.05314800542","8897.05314800542"
"36","unit","yes","NNN","2005","9733.24998593167","9733.24998593167"
"36","unit","yes","NNN","2006","8849.31088388171","8849.31088388171"
"36","unit","yes","NNN","2007","158458.790340833","158458.790340833"
"36","unit","yes","NNN","2008","567224.581347137","567224.581347137"
"36","unit","yes","NNN","2009","13136072.3832959","13136072.3832959"
"36","unit","yes","NNN","2010","778473.524067185","778473.524067185"
"36","unit","yes","NNN","2011","0",NA
"36","unit","yes","NNN","2012","101844.26638059","101844.26638059"
"36","unit","yes","NNN","2013","1124724.42187701","1124724.42187701"
"36","unit","yes","NNN","2014",NA,NA
"36","unit","yes","NNN","2015","804041.525773543","804041.525773543"
"36","unit","yes","NNN","2016","1334644.74820635","1334644.74820635"
"36","unit","yes","NNN","2017","1035906.66064641","1035906.66064641"
"36","unit","yes","NNN","2018","26083.7074584722","26083.7074584722"
"36","unit","yes","YNN","1976","10220.2315348361","10220.2315348361"
"36","unit","yes","YNN","1977","0",NA
"36","unit","yes","YNN","1978","15004.320098077","15004.320098077"
"36","unit","yes","YNN","1979","47446.2945342135","47446.2945342135"
"36","unit","yes","YNN","1980","42103.1963769363","42103.1963769363"
"36","unit","yes","YNN","1981","80226.5260675495","80226.5260675495"
"36","unit","yes","YNN","1982","32080.7446446679","32080.7446446679"
"36","unit","yes","YNN","1983","6002.4116976267","6002.4116976267"
"36","unit","yes","YNN","1984","85508.5307308491","85508.5307308491"
"36","unit","yes","YNN","1985","5532.0311333455","5532.0311333455"
"36","unit","yes","YNN","1986","3701032.86576151","3701032.86576151"
"36","unit","yes","YNN","1987","166210.762612338","166210.762612338"
"36","unit","yes","YNN","1988","1653741.58405633","1653741.58405633"
"36","unit","yes","YNN","1989","113906.076817372","113906.076817372"
"36","unit","yes","YNN","1990","39812.7510075032","39812.7510075032"
"36","unit","yes","YNN","1991","34132.7440155683","34132.7440155683"
"36","unit","yes","YNN","1992","306404.433297793","306404.433297793"
"36","unit","yes","YNN","1993","122601.673113314","122601.673113314"
"36","unit","yes","YNN","1994","105291.031230005","105291.031230005"
"36","unit","yes","YNN","1995","110025.201993398","110025.201993398"
"36","unit","yes","YNN","1996","1896.57830213387","1896.57830213387"
"36","unit","yes","YNN","1997","318405.154859774","318405.154859774"
"36","unit","yes","YNN","1998","8219.87428858967","8219.87428858967"
"36","unit","yes","YNN","1999","1132570.29270413","1132570.29270413"
"36","unit","yes","YNN","2000","20059.0321704468","20059.0321704468"
"36","unit","yes","YNN","2001","34175.3365408299","34175.3365408299"
"36","unit","yes","YNN","2002","129008.444012972","129008.444012972"
"36","unit","yes","YNN","2003","10213.5071032959","10213.5071032959"
"36","unit","yes","YNN","2004","10230.8876390397","10230.8876390397"
"36","unit","yes","YNN","2005","11195.5033031069","11195.5033031069"
"36","unit","yes","YNN","2006","9364.50389341502","9364.50389341502"
"36","unit","yes","YNN","2007","181977.331953171","181977.331953171"
"36","unit","yes","YNN","2008","692857.185820371","692857.185820371"
"36","unit","yes","YNN","2009","15058121.494135","15058121.494135"
"36","unit","yes","YNN","2010","895635.722462643","895635.722462643"
"36","unit","yes","YNN","2011","0",NA
"36","unit","yes","YNN","2012","117124.166431194","117124.166431194"
"36","unit","yes","YNN","2013","1292037.24353698","1292037.24353698"
"36","unit","yes","YNN","2014","0",NA
"36","unit","yes","YNN","2015","926637.681886167","926637.681886167"
"36","unit","yes","YNN","2016","1203937.69482853","1203937.69482853"
"36","unit","yes","YNN","2017","1285624.0434192","1285624.0434192"
"36","unit","yes","YNN","2018","29984.9536749294","29984.9536749294"
"36","unit","no","NYY","1976","0",NA
"36","unit","no","NYY","1977","0",NA
"36","unit","no","NYY","1978",NA,NA
"36","unit","no","NYY","1979","0",NA
"36","unit","no","NYY","1980","0",NA
"36","unit","no","NYY","1981",NA,NA
"36","unit","no","NYY","1982","0",NA
"36","unit","no","NYY","1983","0",NA
"36","unit","no","NYY","1984","0",NA
"36","unit","no","NYY","1985","0",NA
"36","unit","no","NYY","1986","871791.27324089","871791.27324089"
"36","unit","no","NYY","1987","350207.790450543","350207.790450543"
"36","unit","no","NYY","1988","0",NA
"36","unit","no","NYY","1989","246132.731333747","246132.731333747"
"36","unit","no","NYY","1990","89051.6690368639","89051.6690368639"
"36","unit","no","NYY","1991","0",NA
"36","unit","no","NYY","1992","270631.964569134","270631.964569134"
"36","unit","no","NYY","1993","208492.43071783","208492.43071783"
"36","unit","no","NYY","1994","0",NA
"36","unit","no","NYY","1995","0",NA
"36","unit","no","NYY","1996","0",NA
"36","unit","no","NYY","1997","138878.189405112","138878.189405112"
"36","unit","no","NYY","1998","0",NA
"36","unit","no","NYY","1999","0",NA
"36","unit","no","NYY","2000","0",NA
"36","unit","no","NYY","2001","0",NA
"36","unit","no","NYY","2002","47412.6242531543","47412.6242531543"
"36","unit","no","NYY","2003","0",NA
"36","unit","no","NYY","2004","0",NA
"36","unit","no","NYY","2005","0",NA
"36","unit","no","NYY","2006","0",NA
"36","unit","no","NYY","2007","0",NA
"36","unit","no","NYY","2008","44340.1144964314","44340.1144964314"
"36","unit","no","NYY","2009","0",NA
"36","unit","no","NYY","2010","0",NA
"36","unit","no","NYY","2011","0",NA
"36","unit","no","NYY","2012","56322.6044560203","56322.6044560203"
"36","unit","no","NYY","2013","911001.47389921","911001.47389921"
"36","unit","no","NYY","2014",NA,NA
"36","unit","no","NYY","2015","0",NA
"36","unit","no","NYY","2016","0",NA
"36","unit","no","NYY","2017","104121.632061605","104121.632061605"
"36","unit","no","NYY","2018","0",NA
"36","unit","no","YYY","1976","0",NA
"36","unit","no","YYY","1977","0",NA
"36","unit","no","YYY","1978","0",NA
"36","unit","no","YYY","1979","0",NA
"36","unit","no","YYY","1980","0",NA
"36","unit","no","YYY","1981","0",NA
"36","unit","no","YYY","1982","0",NA
"36","unit","no","YYY","1983","0",NA
"36","unit","no","YYY","1984","0",NA
"36","unit","no","YYY","1985","0",NA
"36","unit","no","YYY","1986","1002152.65012488","1002152.65012488"
"36","unit","no","YYY","1987","403836.8912576","403836.8912576"
"36","unit","no","YYY","1988","0",NA
"36","unit","no","YYY","1989","282571.991392565","282571.991392565"
"36","unit","no","YYY","1990","102266.049221585","102266.049221585"
"36","unit","no","YYY","1991","0",NA
"36","unit","no","YYY","1992","311336.48062488","311336.48062488"
"36","unit","no","YYY","1993","239727.681584238","239727.681584238"
"36","unit","no","YYY","1994","0",NA
"36","unit","no","YYY","1995","0",NA
"36","unit","no","YYY","1996","0",NA
"36","unit","no","YYY","1997","159455.383682292","159455.383682292"
"36","unit","no","YYY","1998","0",NA
"36","unit","no","YYY","1999","0",NA
"36","unit","no","YYY","2000","0",NA
"36","unit","no","YYY","2001","0",NA
"36","unit","no","YYY","2002","54695.5467560599","54695.5467560599"
"36","unit","no","YYY","2003","0",NA
"36","unit","no","YYY","2004","0",NA
"36","unit","no","YYY","2005","0",NA
"36","unit","no","YYY","2006","0",NA
"36","unit","no","YYY","2007","0",NA
"36","unit","no","YYY","2008","51152.9403730711","51152.9403730711"
"36","unit","no","YYY","2009","0",NA
"36","unit","no","YYY","2010","0",NA
"36","unit","no","YYY","2011","0",NA
"36","unit","no","YYY","2012","64772.7980433711","64772.7980433711"
"36","unit","no","YYY","2013","1046521.09467894","1046521.09467894"
"36","unit","no","YYY","2014","0",NA
"36","unit","no","YYY","2015","0",NA
"36","unit","no","YYY","2016","0",NA
"36","unit","no","YYY","2017","119726.854860075","119726.854860075"
"36","unit","no","YYY","2018","0",NA
"36","unit","no","NYN","1976","37222.1459278426","37222.1459278426"
"36","unit","no","NYN","1977","0",NA
"36","unit","no","NYN","1978",NA,NA
"36","unit","no","NYN","1979","37661.8058564188","37661.8058564188"
"36","unit","no","NYN","1980","37693.3712288267","37693.3712288267"
"36","unit","no","NYN","1981",NA,NA
"36","unit","no","NYN","1982","188536.529119718","188536.529119718"
"36","unit","no","NYN","1983","12051.5794134128","12051.5794134128"
"36","unit","no","NYN","1984","422251.415148824","422251.415148824"
"36","unit","no","NYN","1985","41754.7374727996","41754.7374727996"
"36","unit","no","NYN","1986","75236041.7533153","75236041.7533153"
"36","unit","no","NYN","1987","2961099.02820419","2961099.02820419"
"36","unit","no","NYN","1988","3027264.12134314","3027264.12134314"
"36","unit","no","NYN","1989","3308049.72821305","3308049.72821305"
"36","unit","no","NYN","1990","540176.962384963","540176.962384963"
"36","unit","no","NYN","1991","312626.122129289","312626.122129289"
"36","unit","no","NYN","1992","3136429.30331003","3136429.30331003"
"36","unit","no","NYN","1993","939742.598931375","939742.598931375"
"36","unit","no","NYN","1994","289944.923273647","289944.923273647"
"36","unit","no","NYN","1995","232634.044837664","232634.044837664"
"36","unit","no","NYN","1996","62468.7798864883","62468.7798864883"
"36","unit","no","NYN","1997","964044.09009267","964044.09009267"
"36","unit","no","NYN","1998","73190.7890510676","73190.7890510676"
"36","unit","no","NYN","1999","1839259.83341014","1839259.83341014"
"36","unit","no","NYN","2000","125687.933722854","125687.933722854"
"36","unit","no","NYN","2001","128008.333452681","128008.333452681"
"36","unit","no","NYN","2002","410910.118472396","410910.118472396"
"36","unit","no","NYN","2003","55949.7572761982","55949.7572761982"
"36","unit","no","NYN","2004","48693.7647372839","48693.7647372839"
"36","unit","no","NYN","2005","14831.6190261816","14831.6190261816"
"36","unit","no","NYN","2006","5704.3258813161","5704.3258813161"
"36","unit","no","NYN","2007","677898.568303031","677898.568303031"
"36","unit","no","NYN","2008","1283121.38803804","1283121.38803804"
"36","unit","no","NYN","2009","29987893.2602211","29987893.2602211"
"36","unit","no","NYN","2010","21014644.3331966","21014644.3331966"
"36","unit","no","NYN","2011","0",NA
"36","unit","no","NYN","2012","881665.385138472","881665.385138472"
"36","unit","no","NYN","2013","5309837.1621554","5309837.1621554"
"36","unit","no","NYN","2014",NA,NA
"36","unit","no","NYN","2015","2733774.76030254","2733774.76030254"
"36","unit","no","NYN","2016","24380285.6124046","24380285.6124046"
"36","unit","no","NYN","2017","1475024.04592816","1475024.04592816"
"36","unit","no","NYN","2018","112904.851282192","112904.851282192"
"36","unit","no","YYN","1976","38911.598855512","38911.598855512"
"36","unit","no","YYN","1977","0",NA
"36","unit","no","YYN","1978","134172.274621631","134172.274621631"
"36","unit","no","YYN","1979","39509.5126730124","39509.5126730124"
"36","unit","no","YYN","1980","43306.1448448488","43306.1448448488"
"36","unit","no","YYN","1981","543757.565568947","543757.565568947"
"36","unit","no","YYN","1982","216545.026351509","216545.026351509"
"36","unit","no","YYN","1983","13851.7193022155","13851.7193022155"
"36","unit","no","YYN","1984","485265.803689945","485265.803689945"
"36","unit","no","YYN","1985","47944.2698223277","47944.2698223277"
"36","unit","no","YYN","1986","86483042.9151923","86483042.9151923"
"36","unit","no","YYN","1987","3414547.18844913","3414547.18844913"
"36","unit","no","YYN","1988","2723860.13393728","2723860.13393728"
"36","unit","no","YYN","1989","3768996.12179138","3768996.12179138"
"36","unit","no","YYN","1990","615218.225944708","615218.225944708"
"36","unit","no","YYN","1991","351777.745732172","351777.745732172"
"36","unit","no","YYN","1992","3577437.20898749","3577437.20898749"
"36","unit","no","YYN","1993","1037071.90257505","1037071.90257505"
"36","unit","no","YYN","1994","334477.148080279","334477.148080279"
"36","unit","no","YYN","1995","257676.348806825","257676.348806825"
"36","unit","no","YYN","1996","72069.9754810869","72069.9754810869"
"36","unit","no","YYN","1997","1106199.2368472","1106199.2368472"
"36","unit","no","YYN","1998","71782.1918201648","71782.1918201648"
"36","unit","no","YYN","1999","2114609.09080834","2114609.09080834"
"36","unit","no","YYN","2000","135950.030969639","135950.030969639"
"36","unit","no","YYN","2001","147671.20727519","147671.20727519"
"36","unit","no","YYN","2002","437418.465034558","437418.465034558"
"36","unit","no","YYN","2003","54013.8237128012","54013.8237128012"
"36","unit","no","YYN","2004","48385.598702466","48385.598702466"
"36","unit","no","YYN","2005","17059.8145571154","17059.8145571154"
"36","unit","no","YYN","2006","6036.42279334875","6036.42279334875"
"36","unit","no","YYN","2007","778512.650067041","778512.650067041"
"36","unit","no","YYN","2008","1506758.79998199","1506758.79998199"
"36","unit","no","YYN","2009","34435527.7953071","34435527.7953071"
"36","unit","no","YYN","2010","24177400.4866911","24177400.4866911"
"36","unit","no","YYN","2011","0",NA
"36","unit","no","YYN","2012","1013943.41552508","1013943.41552508"
