"svspp","stocks","biomass","treatment","year","total","ztotal"
"36","north","no","YYY","1980","0",NA
"36","north","no","YYY","1981","102459.892430454","102459.892430454"
"36","north","no","YYY","1982","178559.222977933","178559.222977933"
"36","north","no","YYY","1983","0",NA
"36","north","no","YYY","1984","0",NA
"36","north","no","YYY","1985","0",NA
"36","north","no","YYY","1986","111710.863172516","111710.863172516"
"36","north","no","YYY","1987","0",NA
"36","north","no","YYY","1988","0",NA
"36","north","no","YYY","1989","47075.362257741","47075.362257741"
"36","north","no","YYY","1990","0",NA
"36","north","no","YYY","1991","0",NA
"36","north","no","YYY","1992","183720.178206761","183720.178206761"
"36","north","no","YYY","1993","0",NA
"36","north","no","YYY","1994","131211.44772454","131211.44772454"
"36","north","no","YYY","1995","61426.497259826","61426.497259826"
"36","north","no","YYY","1996","102165.552130633","102165.552130633"
"36","north","no","YYY","1997","0",NA
"36","north","no","YYY","1998","0",NA
"36","north","no","YYY","1999","0",NA
"36","north","no","YYY","2000","0",NA
"36","north","no","YYY","2001","0",NA
"36","north","no","YYY","2002","0",NA
"36","north","no","YYY","2003","0",NA
"36","north","no","YYY","2004","0",NA
"36","north","no","YYY","2005","0",NA
"36","north","no","YYY","2006","0",NA
"36","north","no","YYY","2007","0",NA
"36","north","no","YYY","2008","0",NA
"36","north","no","YYY","2009","0",NA
"36","north","no","YYY","2010","0",NA
"36","north","no","YYY","2011","115362.818723691","115362.818723691"
"36","north","no","YYY","2012","0",NA
"36","north","no","YYY","2013","0",NA
"36","north","no","YYY","2014","0",NA
"36","north","no","YYY","2015","0",NA
"36","north","no","YYY","2016","1013523.13771182","1013523.13771182"
"36","north","no","YYY","2017","303272.995011509","303272.995011509"
"36","north","no","YYY","2018","0",NA
"36","north","no","NYN","1976","1232489.48991783","1232489.48991783"
"36","north","no","NYN","1977","455100.213313298","455100.213313298"
"36","north","no","NYN","1978","494483.499897546","494483.499897546"
"36","north","no","NYN","1979","654269.126896027","654269.126896027"
"36","north","no","NYN","1980","227711.161720307","227711.161720307"
"36","north","no","NYN","1981","615904.874590315","615904.874590315"
"36","north","no","NYN","1982","589364.598592048","589364.598592048"
"36","north","no","NYN","1983","365493.816952391","365493.816952391"
"36","north","no","NYN","1984","299204.423617184","299204.423617184"
"36","north","no","NYN","1985","91014.9140962699","91014.9140962699"
"36","north","no","NYN","1986","408826.373922877","408826.373922877"
"36","north","no","NYN","1987","0",NA
"36","north","no","NYN","1988","38002.3473648498","38002.3473648498"
"36","north","no","NYN","1989","1748712.57435198","1748712.57435198"
"36","north","no","NYN","1990","293112.078762777","293112.078762777"
"36","north","no","NYN","1991","176672.334049751","176672.334049751"
"36","north","no","NYN","1992","228195.957147271","228195.957147271"
"36","north","no","NYN","1993","33137.5299032742","33137.5299032742"
"36","north","no","NYN","1994","367679.698201085","367679.698201085"
"36","north","no","NYN","1995","1957536.62063449","1957536.62063449"
"36","north","no","NYN","1996","318559.190980551","318559.190980551"
"36","north","no","NYN","1997","48260.7428371901","48260.7428371901"
"36","north","no","NYN","1998","114114.11353764","114114.11353764"
"36","north","no","NYN","1999","145969.276244622","145969.276244622"
"36","north","no","NYN","2000","0",NA
"36","north","no","NYN","2001","348927.272608007","348927.272608007"
"36","north","no","NYN","2002","12831724.7891185","12831724.7891185"
"36","north","no","NYN","2003","1758016.2702487","1758016.2702487"
"36","north","no","NYN","2004","365073.276029034","365073.276029034"
"36","north","no","NYN","2005","325165.325713939","325165.325713939"
"36","north","no","NYN","2006","779860.875750713","779860.875750713"
"36","north","no","NYN","2007","207808.585434846","207808.585434846"
"36","north","no","NYN","2008","98176.0753813439","98176.0753813439"
"36","north","no","NYN","2009","447359.51810853","447359.51810853"
"36","north","no","NYN","2010","13388.0782816537","13388.0782816537"
"36","north","no","NYN","2011","226152.155078787","226152.155078787"
"36","north","no","NYN","2012","610301.722545622","610301.722545622"
"36","north","no","NYN","2013","224741.092589376","224741.092589376"
"36","north","no","NYN","2014","74077.9068174308","74077.9068174308"
"36","north","no","NYN","2015","161154.979030833","161154.979030833"
"36","north","no","NYN","2016","1123634.96293913","1123634.96293913"
"36","north","no","NYN","2017",NA,NA
"36","north","no","NYN","2018","786615.106077159","786615.106077159"
"36","north","no","YYN","1976","1339942.17677635","1339942.17677635"
"36","north","no","YYN","1977","495701.341346068","495701.341346068"
"36","north","no","YYN","1978","572070.317860407","572070.317860407"
"36","north","no","YYN","1979","750952.426971446","750952.426971446"
"36","north","no","YYN","1980","263194.257756286","263194.257756286"
"36","north","no","YYN","1981","701019.634560675","701019.634560675"
"36","north","no","YYN","1982","641263.80456938","641263.80456938"
"36","north","no","YYN","1983","420632.772966257","420632.772966257"
"36","north","no","YYN","1984","345579.314400659","345579.314400659"
"36","north","no","YYN","1985","86042.8923478187","86042.8923478187"
"36","north","no","YYN","1986","472622.882652951","472622.882652951"
"36","north","no","YYN","1987","0",NA
"36","north","no","YYN","1988","43863.3969691072","43863.3969691072"
"36","north","no","YYN","1989","2008146.14366503","2008146.14366503"
"36","north","no","YYN","1990","336570.277232398","336570.277232398"
"36","north","no","YYN","1991","204024.630697394","204024.630697394"
"36","north","no","YYN","1992","245917.140961723","245917.140961723"
"36","north","no","YYN","1993","38250.8829283264","38250.8829283264"
"36","north","no","YYN","1994","419652.30437464","419652.30437464"
"36","north","no","YYN","1995","2113959.36893421","2113959.36893421"
"36","north","no","YYN","1996","367795.987670278","367795.987670278"
"36","north","no","YYN","1997","55725.1414537174","55725.1414537174"
"36","north","no","YYN","1998","126037.132104274","126037.132104274"
"36","north","no","YYN","1999","156450.028884335","156450.028884335"
"36","north","no","YYN","2000","0",NA
"36","north","no","YYN","2001","427788.291428562","427788.291428562"
"36","north","no","YYN","2002","16685834.8691519","16685834.8691519"
"36","north","no","YYN","2003","1919498.33271849","1919498.33271849"
"36","north","no","YYN","2004","409101.424381661","409101.424381661"
"36","north","no","YYN","2005","378129.213077167","378129.213077167"
"36","north","no","YYN","2006","862687.855637772","862687.855637772"
"36","north","no","YYN","2007","200765.726737937","200765.726737937"
"36","north","no","YYN","2008","100424.307498663","100424.307498663"
"36","north","no","YYN","2009","561222.399718416","561222.399718416"
"36","north","no","YYN","2010","12018.0566128336","12018.0566128336"
"36","north","no","YYN","2011","251078.480716532","251078.480716532"
"36","north","no","YYN","2012","587356.253653124","587356.253653124"
"36","north","no","YYN","2013","222894.780491384","222894.780491384"
"36","north","no","YYN","2014","79013.6060568097","79013.6060568097"
"36","north","no","YYN","2015","178610.883147031","178610.883147031"
"36","north","no","YYN","2016","1204991.65268431","1204991.65268431"
"36","north","no","YYN","2017","303272.995011509","303272.995011509"
"36","north","no","YYN","2018","871705.755722012","871705.755722012"
"36","north","no","NNY","1976","431463.717583103","431463.717583103"
"36","north","no","NNY","1977","37946.1151729817","37946.1151729817"
"36","north","no","NNY","1978","75887.4832884379","75887.4832884379"
"36","north","no","NNY","1979","44327.8487815601","44327.8487815601"
"36","north","no","NNY","1980","0",NA
"36","north","no","NNY","1981","99767.9952479482","99767.9952479482"
"36","north","no","NNY","1982","180344.753628003","180344.753628003"
"36","north","no","NNY","1983","0",NA
"36","north","no","NNY","1984","0",NA
"36","north","no","NNY","1985","0",NA
"36","north","no","NNY","1986","88579.04768329","88579.04768329"
"36","north","no","NNY","1987","0",NA
"36","north","no","NNY","1988","0",NA
"36","north","no","NNY","1989","0",NA
"36","north","no","NNY","1990","0",NA
"36","north","no","NNY","1991","0",NA
"36","north","no","NNY","1992","132595.657158767","132595.657158767"
"36","north","no","NNY","1993","66275.0598065483","66275.0598065483"
"36","north","no","NNY","1994","200575.902914693","200575.902914693"
"36","north","no","NNY","1995","66517.0319000872","66517.0319000872"
"36","north","no","NNY","1996","37923.7132119704","37923.7132119704"
"36","north","no","NNY","1997","0",NA
"36","north","no","NNY","1998","0",NA
"36","north","no","NNY","1999","0",NA
"36","north","no","NNY","2000","0",NA
"36","north","no","NNY","2001","0",NA
"36","north","no","NNY","2002","0",NA
"36","north","no","NNY","2003","0",NA
"36","north","no","NNY","2004","0",NA
"36","north","no","NNY","2005","44257.961772679","44257.961772679"
"36","north","no","NNY","2006","0",NA
"36","north","no","NNY","2007","38056.6109976217","38056.6109976217"
"36","north","no","NNY","2008","0",NA
"36","north","no","NNY","2009","0",NA
"36","north","no","NNY","2010","0",NA
"36","north","no","NNY","2011","99793.6534398251","99793.6534398251"
"36","north","no","NNY","2012","0",NA
"36","north","no","NNY","2013","0",NA
"36","north","no","NNY","2014","0",NA
"36","north","no","NNY","2015","0",NA
"36","north","no","NNY","2016","1024586.53773146","1024586.53773146"
"36","north","no","NNY","2017",NA,NA
"36","north","no","NNY","2018","64685.1816640475","64685.1816640475"
"36","north","no","YNY","1976","498591.607807174","498591.607807174"
"36","north","no","YNY","1977","43850.6632528456","43850.6632528456"
"36","north","no","YNY","1978","87637.4283078567","87637.4283078567"
"36","north","no","YNY","1979","51221.4619080577","51221.4619080577"
"36","north","no","YNY","1980","0",NA
"36","north","no","YNY","1981","115267.378984261","115267.378984261"
"36","north","no","YNY","1982","208319.093474256","208319.093474256"
"36","north","no","YNY","1983","0",NA
"36","north","no","YNY","1984","0",NA
"36","north","no","YNY","1985","0",NA
"36","north","no","YNY","1986","102401.624574806","102401.624574806"
"36","north","no","YNY","1987","0",NA
"36","north","no","YNY","1988","0",NA
"36","north","no","YNY","1989","0",NA
"36","north","no","YNY","1990","0",NA
"36","north","no","YNY","1991","0",NA
"36","north","no","YNY","1992","153100.148505633","153100.148505633"
"36","north","no","YNY","1993","76501.7658566527","76501.7658566527"
"36","north","no","YNY","1994","231611.24235697","231611.24235697"
"36","north","no","YNY","1995","76783.1215747825","76783.1215747825"
"36","north","no","YNY","1996","43785.2366274141","43785.2366274141"
"36","north","no","YNY","1997","0",NA
"36","north","no","YNY","1998","0",NA
"36","north","no","YNY","1999","0",NA
"36","north","no","YNY","2000","0",NA
"36","north","no","YNY","2001","0",NA
"36","north","no","YNY","2002","0",NA
"36","north","no","YNY","2003","0",NA
"36","north","no","YNY","2004","0",NA
"36","north","no","YNY","2005","51516.381038436","51516.381038436"
"36","north","no","YNY","2006","0",NA
"36","north","no","YNY","2007","43964.1299604306","43964.1299604306"
"36","north","no","YNY","2008","0",NA
"36","north","no","YNY","2009","0",NA
"36","north","no","YNY","2010","0",NA
"36","north","no","YNY","2011","115362.818723691","115362.818723691"
"36","north","no","YNY","2012","0",NA
"36","north","no","YNY","2013","0",NA
"36","north","no","YNY","2014","0",NA
"36","north","no","YNY","2015","0",NA
"36","north","no","YNY","2016","1182443.66066379","1182443.66066379"
"36","north","no","YNY","2017","266058.851268678","266058.851268678"
"36","north","no","YNY","2018","75443.5147723165","75443.5147723165"
"36","north","no","NNN","1976","1423246.14989365","1423246.14989365"
"36","north","no","NNN","1977","501731.967287203","501731.967287203"
"36","north","no","NNN","1978","664015.478773832","664015.478773832"
"36","north","no","NNN","1979","151981.195822492","151981.195822492"
"36","north","no","NNN","1980","206626.794894353","206626.794894353"
"36","north","no","NNN","1981","729395.970712531","729395.970712531"
"36","north","no","NNN","1982","600474.925308095","600474.925308095"
"36","north","no","NNN","1983","110697.474588301","110697.474588301"
"36","north","no","NNN","1984","120890.676208963","120890.676208963"
"36","north","no","NNN","1985","105525.953765246","105525.953765246"
"36","north","no","NNN","1986","186016.000134909","186016.000134909"
"36","north","no","NNN","1987","0",NA
"36","north","no","NNN","1988","0",NA
"36","north","no","NNN","1989","552891.560602837","552891.560602837"
"36","north","no","NNN","1990","79697.2246996486","79697.2246996486"
"36","north","no","NNN","1991","238507.650967164","238507.650967164"
"36","north","no","NNN","1992","174870.928054203","174870.928054203"
"36","north","no","NNN","1993","66275.0598065483","66275.0598065483"
"36","north","no","NNN","1994","363485.975178007","363485.975178007"
"36","north","no","NNN","1995","598505.068819769","598505.068819769"
"36","north","no","NNN","1996","99549.7471814223","99549.7471814223"
"36","north","no","NNN","1997","0",NA
"36","north","no","NNN","1998","72390.1288657236","72390.1288657236"
"36","north","no","NNN","1999","301937.202594664","301937.202594664"
"36","north","no","NNN","2000","0",NA
"36","north","no","NNN","2001","766928.002601702","766928.002601702"
"36","north","no","NNN","2002","44278039.2818425","44278039.2818425"
"36","north","no","NNN","2003","2709915.62365831","2709915.62365831"
"36","north","no","NNN","2004","439910.707618451","439910.707618451"
"36","north","no","NNN","2005","451371.592816373","451371.592816373"
"36","north","no","NNN","2006","1193767.07555873","1193767.07555873"
"36","north","no","NNN","2007","365584.101928694","365584.101928694"
"36","north","no","NNN","2008","101115.592909355","101115.592909355"
"36","north","no","NNN","2009","2922748.85164239","2922748.85164239"
"36","north","no","NNN","2010","22313.4638027561","22313.4638027561"
"36","north","no","NNN","2011","206979.429356674","206979.429356674"
"36","north","no","NNN","2012","905932.696199861","905932.696199861"
"36","north","no","NNN","2013","252111.250805703","252111.250805703"
"36","north","no","NNN","2014","0",NA
"36","north","no","NNN","2015","330099.290231431","330099.290231431"
"36","north","no","NNN","2016","1319088.05444892","1319088.05444892"
"36","north","no","NNN","2017",NA,NA
"36","north","no","NNN","2018","1074429.41851011","1074429.41851011"
"36","north","no","YNN","1976","1569766.03525841","1569766.03525841"
"36","north","no","YNN","1977","579803.214120959","579803.214120959"
"36","north","no","YNN","1978","766827.497693746","766827.497693746"
"36","north","no","YNN","1979","175616.440827626","175616.440827626"
"36","north","no","YNN","1980","238824.419075149","238824.419075149"
"36","north","no","YNN","1981","832673.999151535","832673.999151535"
"36","north","no","YNN","1982","687823.015374971","687823.015374971"
"36","north","no","YNN","1983","128510.87567263","128510.87567263"
"36","north","no","YNN","1984","139628.005818448","139628.005818448"
"36","north","no","YNN","1985","120989.745038131","120989.745038131"
"36","north","no","YNN","1986","215043.411607093","215043.411607093"
"36","north","no","YNN","1987","0",NA
"36","north","no","YNN","1988","0",NA
"36","north","no","YNN","1989","628788.760117961","628788.760117961"
"36","north","no","YNN","1990","92036.6782856128","92036.6782856128"
"36","north","no","YNN","1991","275433.251441481","275433.251441481"
"36","north","no","YNN","1992","196726.160275299","196726.160275299"
"36","north","no","YNN","1993","76501.7658566527","76501.7658566527"
"36","north","no","YNN","1994","404713.827177328","404713.827177328"
"36","north","no","YNN","1995","546661.381757165","546661.381757165"
"36","north","no","YNN","1996","114936.246146962","114936.246146962"
"36","north","no","YNN","1997","0",NA
"36","north","no","YNN","1998","83548.1472682164","83548.1472682164"
"36","north","no","YNN","1999","321948.357609832","321948.357609832"
"36","north","no","YNN","2000","0",NA
"36","north","no","YNN","2001","975411.370546569","975411.370546569"
"36","north","no","YNN","2002","58239814.3532937","58239814.3532937"
"36","north","no","YNN","2003","3010048.39812707","3010048.39812707"
"36","north","no","YNN","2004","485917.463641299","485917.463641299"
"36","north","no","YNN","2005","525068.695393456","525068.695393456"
"36","north","no","YNN","2006","1319177.61204912","1319177.61204912"
"36","north","no","YNN","2007","346230.865838475","346230.865838475"
"36","north","no","YNN","2008","99578.9403622402","99578.9403622402"
"36","north","no","YNN","2009","3666653.01149365","3666653.01149365"
"36","north","no","YNN","2010","20030.0943547226","20030.0943547226"
"36","north","no","YNN","2011","239271.031426914","239271.031426914"
"36","north","no","YNN","2012","848255.054399153","848255.054399153"
"36","north","no","YNN","2013","249772.64042863","249772.64042863"
"36","north","no","YNN","2014","0",NA
"36","north","no","YNN","2015","372347.404062789","372347.404062789"
"36","north","no","YNN","2016","1413175.71182479","1413175.71182479"
"36","north","no","YNN","2017","266058.851268678","266058.851268678"
"36","north","no","YNN","2018","1195645.21056992","1195645.21056992"
"36","south","yes","NYY","1976","0",NA
"36","south","yes","NYY","1977","3393.87932394479","3393.87932394479"
"36","south","yes","NYY","1978",NA,NA
"36","south","yes","NYY","1979","0",NA
"36","south","yes","NYY","1980","0",NA
"36","south","yes","NYY","1981","0",NA
"36","south","yes","NYY","1982",NA,NA
"36","south","yes","NYY","1983",NA,NA
"36","south","yes","NYY","1984",NA,NA
"36","south","yes","NYY","1985","0",NA
"36","south","yes","NYY","1986",NA,NA
"36","south","yes","NYY","1987",NA,NA
"36","south","yes","NYY","1988",NA,NA
"36","south","yes","NYY","1989","0",NA
"36","south","yes","NYY","1990","0",NA
"36","south","yes","NYY","1991","0",NA
"36","south","yes","NYY","1992","0",NA
"36","south","yes","NYY","1993",NA,NA
"36","south","yes","NYY","1994","0",NA
"36","south","yes","NYY","1995","11291.7345720848","11291.7345720848"
"36","south","yes","NYY","1996","0",NA
"36","south","yes","NYY","1997","0",NA
"36","south","yes","NYY","1998","0",NA
"36","south","yes","NYY","1999","0",NA
"36","south","yes","NYY","2000","0",NA
"36","south","yes","NYY","2001",NA,NA
"36","south","yes","NYY","2002","0",NA
"36","south","yes","NYY","2003","0",NA
"36","south","yes","NYY","2004",NA,NA
"36","south","yes","NYY","2005",NA,NA
"36","south","yes","NYY","2006","0",NA
"36","south","yes","NYY","2007","0",NA
"36","south","yes","NYY","2008",NA,NA
"36","south","yes","NYY","2009","0",NA
"36","south","yes","NYY","2010","0",NA
"36","south","yes","NYY","2011",NA,NA
"36","south","yes","NYY","2012","0",NA
"36","south","yes","NYY","2013",NA,NA
"36","south","yes","NYY","2014",NA,NA
"36","south","yes","NYY","2015","0",NA
"36","south","yes","NYY","2016","2058.50286878832","2058.50286878832"
"36","south","yes","NYY","2017",NA,NA
"36","south","yes","NYY","2018","0",NA
"36","south","yes","YYY","1976","0",NA
"36","south","yes","YYY","1977","3870.4154730623","3870.4154730623"
"36","south","yes","YYY","1978","0",NA
"36","south","yes","YYY","1979","0",NA
"36","south","yes","YYY","1980","0",NA
"36","south","yes","YYY","1981","0",NA
"36","south","yes","YYY","1982","0",NA
"36","south","yes","YYY","1983","0",NA
"36","south","yes","YYY","1984","0",NA
"36","south","yes","YYY","1985","0",NA
"36","south","yes","YYY","1986","0",NA
"36","south","yes","YYY","1987","0",NA
"36","south","yes","YYY","1988","0",NA
"36","south","yes","YYY","1989","0",NA
"36","south","yes","YYY","1990","0",NA
"36","south","yes","YYY","1991","0",NA
"36","south","yes","YYY","1992","0",NA
"36","south","yes","YYY","1993","0",NA
"36","south","yes","YYY","1994","0",NA
"36","south","yes","YYY","1995","12884.0265086454","12884.0265086454"
"36","south","yes","YYY","1996","0",NA
"36","south","yes","YYY","1997","0",NA
"36","south","yes","YYY","1998","0",NA
"36","south","yes","YYY","1999","0",NA
"36","south","yes","YYY","2000","0",NA
"36","south","yes","YYY","2001","0",NA
"36","south","yes","YYY","2002","0",NA
"36","south","yes","YYY","2003","0",NA
"36","south","yes","YYY","2004","0",NA
"36","south","yes","YYY","2005","0",NA
"36","south","yes","YYY","2006","0",NA
"36","south","yes","YYY","2007","0",NA
"36","south","yes","YYY","2008","0",NA
"36","south","yes","YYY","2009","0",NA
"36","south","yes","YYY","2010","0",NA
"36","south","yes","YYY","2011","0",NA
"36","south","yes","YYY","2012","0",NA
"36","south","yes","YYY","2013","0",NA
"36","south","yes","YYY","2014","0",NA
"36","south","yes","YYY","2015","0",NA
"36","south","yes","YYY","2016","2349.59032338214","2349.59032338214"
"36","south","yes","YYY","2017","250.841630433685","250.841630433685"
"36","south","yes","YYY","2018","0",NA
"36","south","yes","NYN","1976","27635.5169637897","27635.5169637897"
"36","south","yes","NYN","1977","15242.6860864889","15242.6860864889"
"36","south","yes","NYN","1978",NA,NA
"36","south","yes","NYN","1979","6327.11649222547","6327.11649222547"
"36","south","yes","NYN","1980","5751.24559526197","5751.24559526197"
"36","south","yes","NYN","1981","7963.20745459459","7963.20745459459"
"36","south","yes","NYN","1982",NA,NA
"36","south","yes","NYN","1983",NA,NA
"36","south","yes","NYN","1984",NA,NA
"36","south","yes","NYN","1985","5886.80244460922","5886.80244460922"
"36","south","yes","NYN","1986",NA,NA
"36","south","yes","NYN","1987",NA,NA
"36","south","yes","NYN","1988",NA,NA
"36","south","yes","NYN","1989","36891.7689321516","36891.7689321516"
"36","south","yes","NYN","1990","5159.42082047446","5159.42082047446"
"36","south","yes","NYN","1991","2171.65857694009","2171.65857694009"
"36","south","yes","NYN","1992","4396.26267364195","4396.26267364195"
"36","south","yes","NYN","1993",NA,NA
"36","south","yes","NYN","1994","10208.1610081573","10208.1610081573"
"36","south","yes","NYN","1995","41303.4646010954","41303.4646010954"
"36","south","yes","NYN","1996","2582.22674067511","2582.22674067511"
"36","south","yes","NYN","1997","820.557731911789","820.557731911789"
"36","south","yes","NYN","1998","2337.02535169375","2337.02535169375"
"36","south","yes","NYN","1999","945.074320453616","945.074320453616"
"36","south","yes","NYN","2000","0",NA
"36","south","yes","NYN","2001",NA,NA
"36","south","yes","NYN","2002","52889.8458169907","52889.8458169907"
"36","south","yes","NYN","2003","4948.15062957923","4948.15062957923"
"36","south","yes","NYN","2004",NA,NA
"36","south","yes","NYN","2005",NA,NA
"36","south","yes","NYN","2006","6056.86630211008","6056.86630211008"
"36","south","yes","NYN","2007","18193.4520077085","18193.4520077085"
"36","south","yes","NYN","2008",NA,NA
"36","south","yes","NYN","2009","109604.367735692","109604.367735692"
"36","south","yes","NYN","2010","43.1589429280768","43.1589429280768"
"36","south","yes","NYN","2011",NA,NA
"36","south","yes","NYN","2012","39720.3719284443","39720.3719284443"
"36","south","yes","NYN","2013",NA,NA
"36","south","yes","NYN","2014",NA,NA
"36","south","yes","NYN","2015","3250.34533125968","3250.34533125968"
"36","south","yes","NYN","2016","45068.3471835342","45068.3471835342"
"36","south","yes","NYN","2017",NA,NA
"36","south","yes","NYN","2018","7591.53101406705","7591.53101406705"
"36","south","yes","YYN","1976","30901.2840539718","30901.2840539718"
"36","south","yes","YYN","1977","17382.9186158588","17382.9186158588"
"36","south","yes","YYN","1978","16192.7485778362","16192.7485778362"
"36","south","yes","YYN","1979","7298.24868179408","7298.24868179408"
"36","south","yes","YYN","1980","6560.2572559837","6560.2572559837"
"36","south","yes","YYN","1981","8820.49347336972","8820.49347336972"
"36","south","yes","YYN","1982","13774.0791031782","13774.0791031782"
"36","south","yes","YYN","1983","3931.0995605955","3931.0995605955"
"36","south","yes","YYN","1984","1889.79690632316","1889.79690632316"
"36","south","yes","YYN","1985","6035.44555658775","6035.44555658775"
"36","south","yes","YYN","1986","13283.4427802935","13283.4427802935"
"36","south","yes","YYN","1987","0",NA
"36","south","yes","YYN","1988","363.841778992303","363.841778992303"
"36","south","yes","YYN","1989","41187.8348494187","41187.8348494187"
"36","south","yes","YYN","1990","5856.83543167627","5856.83543167627"
"36","south","yes","YYN","1991","2478.23807012555","2478.23807012555"
"36","south","yes","YYN","1992","4422.69282446135","4422.69282446135"
"36","south","yes","YYN","1993","1393.98812368372","1393.98812368372"
"36","south","yes","YYN","1994","11378.3687353859","11378.3687353859"
"36","south","yes","YYN","1995","44832.1806039849","44832.1806039849"
"36","south","yes","YYN","1996","2980.77510562256","2980.77510562256"
"36","south","yes","YYN","1997","947.26682089281","947.26682089281"
"36","south","yes","YYN","1998","2529.47200295531","2529.47200295531"
"36","south","yes","YYN","1999","969.493153995027","969.493153995027"
"36","south","yes","YYN","2000","0",NA
"36","south","yes","YYN","2001","1343.47669238272","1343.47669238272"
"36","south","yes","YYN","2002","60938.8584441667","60938.8584441667"
"36","south","yes","YYN","2003","5388.9381989264","5388.9381989264"
"36","south","yes","YYN","2004","4241.47858671507","4241.47858671507"
"36","south","yes","YYN","2005","469.961872354246","469.961872354246"
"36","south","yes","YYN","2006","6625.56830379444","6625.56830379444"
"36","south","yes","YYN","2007","19813.6122095055","19813.6122095055"
"36","south","yes","YYN","2008","7708.35612183485","7708.35612183485"
"36","south","yes","YYN","2009","113880.296429545","113880.296429545"
"36","south","yes","YYN","2010","39.4805772050671","39.4805772050671"
"36","south","yes","YYN","2011","12209.1856011117","12209.1856011117"
"36","south","yes","YYN","2012","44222.7701859064","44222.7701859064"
"36","south","yes","YYN","2013","12999.0969492862","12999.0969492862"
"36","south","yes","YYN","2014","6382.41366701854","6382.41366701854"
"36","south","yes","YYN","2015","3298.72242234294","3298.72242234294"
"36","south","yes","YYN","2016","51441.3431425477","51441.3431425477"
"36","south","yes","YYN","2017","250.841630433685","250.841630433685"
"36","south","yes","YYN","2018","7535.39549249785","7535.39549249785"
"36","south","yes","NNY","1976",NA,NA
"36","south","yes","NNY","1977",NA,NA
"36","south","yes","NNY","1978",NA,NA
"36","south","yes","NNY","1979",NA,NA
"36","south","yes","NNY","1980","0",NA
"36","south","yes","NNY","1981",NA,NA
"36","south","yes","NNY","1982",NA,NA
"36","south","yes","NNY","1983",NA,NA
"36","south","yes","NNY","1984",NA,NA
"36","south","yes","NNY","1985",NA,NA
"36","south","yes","NNY","1986",NA,NA
"36","south","yes","NNY","1987",NA,NA
"36","south","yes","NNY","1988",NA,NA
"36","south","yes","NNY","1989",NA,NA
"36","south","yes","NNY","1990",NA,NA
"36","south","yes","NNY","1991",NA,NA
"36","south","yes","NNY","1992",NA,NA
"36","south","yes","NNY","1993",NA,NA
"36","south","yes","NNY","1994","14681.5438869544","14681.5438869544"
"36","south","yes","NNY","1995",NA,NA
"36","south","yes","NNY","1996","6455.56685168776","6455.56685168776"
"36","south","yes","NNY","1997",NA,NA
"36","south","yes","NNY","1998",NA,NA
"36","south","yes","NNY","1999","0",NA
"36","south","yes","NNY","2000","0",NA
"36","south","yes","NNY","2001",NA,NA
"36","south","yes","NNY","2002","0",NA
"36","south","yes","NNY","2003",NA,NA
"36","south","yes","NNY","2004",NA,NA
"36","south","yes","NNY","2005",NA,NA
"36","south","yes","NNY","2006",NA,NA
"36","south","yes","NNY","2007",NA,NA
"36","south","yes","NNY","2008",NA,NA
"36","south","yes","NNY","2009",NA,NA
"36","south","yes","NNY","2010",NA,NA
"36","south","yes","NNY","2011",NA,NA
"36","south","yes","NNY","2012",NA,NA
"36","south","yes","NNY","2013",NA,NA
"36","south","yes","NNY","2014",NA,NA
"36","south","yes","NNY","2015",NA,NA
"36","south","yes","NNY","2016","0",NA
"36","south","yes","NNY","2017",NA,NA
"36","south","yes","NNY","2018","0",NA
"36","south","yes","YNY","1976","0",NA
"36","south","yes","YNY","1977","15325.2347129678","15325.2347129678"
"36","south","yes","YNY","1978","0",NA
"36","south","yes","YNY","1979","37025.4371344571","37025.4371344571"
"36","south","yes","YNY","1980","0",NA
"36","south","yes","YNY","1981","0",NA
"36","south","yes","YNY","1982","9759.11376377599","9759.11376377599"
"36","south","yes","YNY","1983","0",NA
"36","south","yes","YNY","1984","0",NA
"36","south","yes","YNY","1985","0",NA
"36","south","yes","YNY","1986","1948.23827444306","1948.23827444306"
"36","south","yes","YNY","1987","0",NA
"36","south","yes","YNY","1988","3274.57601093073","3274.57601093073"
"36","south","yes","YNY","1989","0",NA
"36","south","yes","YNY","1990","0",NA
"36","south","yes","YNY","1991","0",NA
"36","south","yes","YNY","1992","0",NA
"36","south","yes","YNY","1993","0",NA
"36","south","yes","YNY","1994","17585.8714019358","17585.8714019358"
"36","south","yes","YNY","1995","110116.117266584","110116.117266584"
"36","south","yes","YNY","1996","7451.93776405639","7451.93776405639"
"36","south","yes","YNY","1997","0",NA
"36","south","yes","YNY","1998","11396.5599199063","11396.5599199063"
"36","south","yes","YNY","1999","0",NA
"36","south","yes","YNY","2000","0",NA
"36","south","yes","YNY","2001","0",NA
"36","south","yes","YNY","2002","0",NA
"36","south","yes","YNY","2003","2222.33434840183","2222.33434840183"
"36","south","yes","YNY","2004","0",NA
"36","south","yes","YNY","2005","12506.8649407073","12506.8649407073"
"36","south","yes","YNY","2006","0",NA
"36","south","yes","YNY","2007","0",NA
"36","south","yes","YNY","2008","1192.17422863498","1192.17422863498"
"36","south","yes","YNY","2009","0",NA
"36","south","yes","YNY","2010","0",NA
"36","south","yes","YNY","2011","0",NA
"36","south","yes","YNY","2012","0",NA
"36","south","yes","YNY","2013","0",NA
